route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,direction_name,trip_bikes_allowed,trip_headsign_short
105,86711-0000001-0,19166456,Old Town,1,210501,105_1_102,1,0,South,2,Old Twn
105,S2_87635-0000010-0,19447626,Old Town,1,210502,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87636-0000001-0,19449526,Old Town,1,210501,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87637-0000010-0,19451568,Old Town,1,210502,S2_105_1_102,1,0,South,2,Old Twn
105,86635-1111100-0,19155161,Old Town,1,203003,105_1_103,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445524,Old Town,1,210502,S2_105_1_103,1,0,South,2,Old Twn
105,86635-1111100-0,19155156,Old Town,1,210503,105_1_103,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445519,Old Town,1,210504,S2_105_1_103,1,0,South,2,Old Twn
105,86636-0000010-0,19157166,Old Town,1,210502,105_1_102,1,0,South,2,Old Twn
105,86637-0000001-0,19159168,Old Town,1,210501,105_1_102,1,0,South,2,Old Twn
105,86710-0000010-0,19164456,Old Town,1,210502,105_1_102,1,0,South,2,Old Twn
105,86711-0000001-0,19166458,Old Town,1,210501,105_1_102,1,0,South,2,Old Twn
105,S2_87635-0000010-0,19447628,Old Town,1,210502,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87636-0000001-0,19449528,Old Town,1,210501,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87637-0000010-0,19451570,Old Town,1,210502,S2_105_1_102,1,0,South,2,Old Twn
105,86635-1111100-0,19155149,Old Town,1,210504,105_1_103,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445512,Old Town,1,210505,S2_105_1_103,1,0,South,2,Old Twn
105,86635-1111100-0,19155170,Old Town,1,210505,105_1_103,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445533,Old Town,1,210501,S2_105_1_103,1,0,South,2,Old Twn
105,86636-0000010-0,19157168,Old Town,1,210502,105_1_102,1,0,South,2,Old Twn
105,86637-0000001-0,19159170,Old Town,1,210501,105_1_102,1,0,South,2,Old Twn
105,86710-0000010-0,19164458,Old Town,1,210502,105_1_102,1,0,South,2,Old Twn
105,86711-0000001-0,19166460,Old Town,1,210501,105_1_102,1,0,South,2,Old Twn
105,S2_87635-0000010-0,19447630,Old Town,1,210502,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87636-0000001-0,19449530,Old Town,1,210501,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87637-0000010-0,19451572,Old Town,1,210502,S2_105_1_102,1,0,South,2,Old Twn
105,86635-1111100-0,19155157,Old Town,1,210506,105_1_103,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445520,Old Town,1,210502,S2_105_1_103,1,0,South,2,Old Twn
105,86635-1111100-0,19155140,Old Town,1,210508,105_1_103,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445503,Old Town,1,210507,S2_105_1_103,1,0,South,2,Old Twn
105,86636-0000010-0,19157170,Old Town,1,210502,105_1_102,1,0,South,2,Old Twn
105,86637-0000001-0,19159172,Old Town,1,210501,105_1_102,1,0,South,2,Old Twn
105,86710-0000010-0,19164460,Old Town,1,210502,105_1_102,1,0,South,2,Old Twn
105,86711-0000001-0,19166462,Old Town,1,210501,105_1_102,1,0,South,2,Old Twn
105,S2_87635-0000010-0,19447632,Old Town,1,210502,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87636-0000001-0,19449532,Old Town,1,210501,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87637-0000010-0,19451574,Old Town,1,210502,S2_105_1_102,1,0,South,2,Old Twn
105,86635-1111100-0,19155135,Old Town,1,210507,105_1_103,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445498,Old Town,1,210506,S2_105_1_103,1,0,South,2,Old Twn
105,86635-1111100-0,19155142,Old Town,1,210503,105_1_103,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445505,Old Town,1,210504,S2_105_1_103,1,0,South,2,Old Twn
105,86636-0000010-0,19157172,Old Town,1,210503,105_1_102,1,0,South,2,Old Twn
105,86637-0000001-0,19159174,Old Town,1,210501,105_1_102,1,0,South,2,Old Twn
105,86710-0000010-0,19164462,Old Town,1,210503,105_1_102,1,0,South,2,Old Twn
105,86711-0000001-0,19166464,Old Town,1,210501,105_1_102,1,0,South,2,Old Twn
105,S2_87635-0000010-0,19447634,Old Town,1,210503,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87636-0000001-0,19449534,Old Town,1,210501,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87637-0000010-0,19451576,Old Town,1,210503,S2_105_1_102,1,0,South,2,Old Twn
105,86635-1111100-0,19155150,Old Town,1,210504,105_1_103,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445513,Old Town,1,210505,S2_105_1_103,1,0,South,2,Old Twn
105,86635-1111100-0,19155173,Old Town,1,210505,105_1_103,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445536,Old Town,1,210501,S2_105_1_103,1,0,South,2,Old Twn
105,86636-0000010-0,19157174,Old Town,1,210503,105_1_102,1,0,South,2,Old Twn
105,86637-0000001-0,19159176,Old Town,1,204406,105_1_102,1,0,South,2,Old Twn
105,86710-0000010-0,19164464,Old Town,1,210503,105_1_102,1,0,South,2,Old Twn
105,86711-0000001-0,19166466,Old Town,1,204406,105_1_102,1,0,South,2,Old Twn
105,S2_87635-0000010-0,19447636,Old Town,1,210503,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87636-0000001-0,19449959,Old Town,1,210502,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87637-0000010-0,19451578,Old Town,1,210503,S2_105_1_102,1,0,South,2,Old Twn
105,86635-1111100-0,19155158,Old Town,1,210506,105_1_103,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445521,Old Town,1,210502,S2_105_1_103,1,0,South,2,Old Twn
105,86635-1111100-0,19155129,Old Town,1,210508,105_1_103,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445492,Old Town,1,210507,S2_105_1_103,1,0,South,2,Old Twn
105,86636-0000010-0,19157176,Old Town,1,210503,105_1_102,1,0,South,2,Old Twn
105,86637-0000001-0,19159178,Old Town,1,204406,105_1_102,1,0,South,2,Old Twn
105,86710-0000010-0,19164466,Old Town,1,210503,105_1_102,1,0,South,2,Old Twn
105,86711-0000001-0,19166468,Old Town,1,204406,105_1_102,1,0,South,2,Old Twn
105,S2_87635-0000010-0,19447638,Old Town,1,210503,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87636-0000001-0,19449961,Old Town,1,210502,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87637-0000010-0,19451580,Old Town,1,210503,S2_105_1_102,1,0,South,2,Old Twn
105,86635-1111100-0,19155127,Old Town,1,210507,105_1_103,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445490,Old Town,1,210506,S2_105_1_103,1,0,South,2,Old Twn
105,86636-0000010-0,19157178,Old Town,1,210503,105_1_102,1,0,South,2,Old Twn
105,86637-0000001-0,19159180,Old Town,1,204405,105_1_102,1,0,South,2,Old Twn
105,86710-0000010-0,19164468,Old Town,1,210503,105_1_102,1,0,South,2,Old Twn
105,86711-0000001-0,19166470,Old Town,1,204405,105_1_102,1,0,South,2,Old Twn
105,S2_87635-0000010-0,19447640,Old Town,1,210503,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87636-0000001-0,19449963,Old Town,1,210502,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87637-0000010-0,19451582,Old Town,1,210503,S2_105_1_102,1,0,South,2,Old Twn
105,86635-1111100-0,19155159,Old Town,1,210506,105_1_103,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445522,Old Town,1,210502,S2_105_1_103,1,0,South,2,Old Twn
105,86636-0000010-0,19157180,Old Town,1,210503,105_1_102,1,0,South,2,Old Twn
105,86637-0000001-0,19159182,Old Town,1,204405,105_1_102,1,0,South,2,Old Twn
105,86710-0000010-0,19164470,Old Town,1,210503,105_1_102,1,0,South,2,Old Twn
105,86711-0000001-0,19166472,Old Town,1,204405,105_1_102,1,0,South,2,Old Twn
105,S2_87635-0000010-0,19447642,Old Town,1,210503,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87636-0000001-0,19449965,Old Town,1,210502,S2_105_1_102,1,0,South,2,Old Twn
105,S2_87637-0000010-0,19451584,Old Town,1,210503,S2_105_1_102,1,0,South,2,Old Twn
105,86635-1111100-0,19155120,Old Town,1,210507,105_1_102,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445483,Old Town,1,210506,S2_105_1_102,1,0,South,2,Old Twn
105,86635-1111100-0,19155121,Old Town,1,210507,105_1_102,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445484,Old Town,1,210506,S2_105_1_102,1,0,South,2,Old Twn
105,86635-1111100-0,19155122,Old Town,1,210507,105_1_102,1,0,South,2,Old Twn
105,S2_87634-1111100-0,19445485,Old Town,1,210506,S2_105_1_102,1,0,South,2,Old Twn
110,86635-1111100-0,19153240,Mira Mesa,0,200203,110_0_22,1,0,North,2,Mira Mesa
110,86635-1111100-0,19153241,Mira Mesa,0,101213,110_0_22,1,0,North,2,Mira Mesa
110,86635-1111100-0,19153242,Mira Mesa,0,200202,110_0_22,1,0,North,2,Mira Mesa
110,86635-1111100-0,19153243,Mira Mesa,0,200204,110_0_22,1,0,North,2,Mira Mesa
110,86635-1111100-0,19153236,Downtown,1,203005,110_1_21,1,0,South,2,Dwtn
110,86635-1111100-0,19153237,Downtown,1,200203,110_1_21,1,0,South,2,Dwtn
110,86635-1111100-0,19153238,Downtown,1,202002,110_1_21,1,0,South,2,Dwtn
110,86635-1111100-0,19153239,Downtown,1,200204,110_1_21,1,0,South,2,Dwtn
115,86442-1111100-0,19080321,El Cajon Transit Ctr,0,811503,115_2_79,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376884,El Cajon Transit Ctr,0,811503,S2_115_2_79,1,0,East,2,El Caj TC
115,86442-1111100-0,19080309,El Cajon Transit Ctr,0,811502,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376872,El Cajon Transit Ctr,0,811502,S2_115_2_85,1,0,East,2,El Caj TC
115,86442-1111100-0,19080337,El Cajon Transit Ctr,0,811501,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376900,El Cajon Transit Ctr,0,811501,S2_115_2_85,1,0,East,2,El Caj TC
115,86443-0000010-0,19081449,A El Cajon Transit Ctr,0,886401,115_2_82,1,0,East,2,A El Caj TC
115,86485-0000001-0,19094706,A El Cajon Transit Ctr,0,986401,115_2_82,1,0,East,2,A El Caj TC
115,86731-0000010-0,19177230,A El Cajon Transit Ctr,0,886401,115_2_82,1,0,East,2,A El Caj TC
115,86735-0000001-0,19180075,A El Cajon Transit Ctr,0,986401,115_2_82,1,0,East,2,A El Caj TC
115,S2_87164-0000010-0,19346172,A El Cajon Transit Ctr,0,886401,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87550-0000001-0,19387868,A El Cajon Transit Ctr,0,986401,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87967-0000010-0,19489635,A El Cajon Transit Ctr,0,886401,S2_115_2_86,1,0,East,2,A El Caj TC
115,86442-1111100-0,19080351,El Cajon Transit Ctr,0,811504,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376914,El Cajon Transit Ctr,0,811504,S2_115_2_85,1,0,East,2,El Caj TC
115,86442-1111100-0,19080323,El Cajon Transit Ctr,0,811503,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376886,El Cajon Transit Ctr,0,811503,S2_115_2_85,1,0,East,2,El Caj TC
115,86443-0000010-0,19081452,A El Cajon Transit Ctr,0,886402,115_2_82,1,0,East,2,A El Caj TC
115,86485-0000001-0,19094704,A El Cajon Transit Ctr,0,986402,115_2_82,1,0,East,2,A El Caj TC
115,86731-0000010-0,19177233,A El Cajon Transit Ctr,0,886402,115_2_82,1,0,East,2,A El Caj TC
115,86735-0000001-0,19180073,A El Cajon Transit Ctr,0,986402,115_2_82,1,0,East,2,A El Caj TC
115,S2_87164-0000010-0,19346175,A El Cajon Transit Ctr,0,886402,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87550-0000001-0,19387866,A El Cajon Transit Ctr,0,986402,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87967-0000010-0,19489638,A El Cajon Transit Ctr,0,886402,S2_115_2_86,1,0,East,2,A El Caj TC
115,86442-1111100-0,19080311,El Cajon Transit Ctr,0,811502,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376874,El Cajon Transit Ctr,0,811502,S2_115_2_85,1,0,East,2,El Caj TC
115,86442-1111100-0,19080339,El Cajon Transit Ctr,0,811501,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376902,El Cajon Transit Ctr,0,811501,S2_115_2_85,1,0,East,2,El Caj TC
115,86443-0000010-0,19081456,A El Cajon Transit Ctr,0,886403,115_2_82,1,0,East,2,A El Caj TC
115,86485-0000001-0,19094702,A El Cajon Transit Ctr,0,986403,115_2_82,1,0,East,2,A El Caj TC
115,86731-0000010-0,19177237,A El Cajon Transit Ctr,0,886403,115_2_82,1,0,East,2,A El Caj TC
115,86735-0000001-0,19180071,A El Cajon Transit Ctr,0,986403,115_2_82,1,0,East,2,A El Caj TC
115,S2_87164-0000010-0,19346179,A El Cajon Transit Ctr,0,886403,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87550-0000001-0,19387864,A El Cajon Transit Ctr,0,986403,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87967-0000010-0,19489642,A El Cajon Transit Ctr,0,886403,S2_115_2_86,1,0,East,2,A El Caj TC
115,86442-1111100-0,19080353,El Cajon Transit Ctr,0,811504,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376916,El Cajon Transit Ctr,0,811504,S2_115_2_85,1,0,East,2,El Caj TC
115,86442-1111100-0,19080325,El Cajon Transit Ctr,0,811503,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376888,El Cajon Transit Ctr,0,811503,S2_115_2_85,1,0,East,2,El Caj TC
115,86443-0000010-0,19081460,A El Cajon Transit Ctr,0,886401,115_2_82,1,0,East,2,A El Caj TC
115,86485-0000001-0,19094700,A El Cajon Transit Ctr,0,986401,115_2_82,1,0,East,2,A El Caj TC
115,86731-0000010-0,19177241,A El Cajon Transit Ctr,0,886401,115_2_82,1,0,East,2,A El Caj TC
115,86735-0000001-0,19180069,A El Cajon Transit Ctr,0,986401,115_2_82,1,0,East,2,A El Caj TC
115,S2_87164-0000010-0,19346183,A El Cajon Transit Ctr,0,886401,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87550-0000001-0,19387862,A El Cajon Transit Ctr,0,986401,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87967-0000010-0,19489646,A El Cajon Transit Ctr,0,886401,S2_115_2_86,1,0,East,2,A El Caj TC
115,86442-1111100-0,19080313,El Cajon Transit Ctr,0,811502,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376876,El Cajon Transit Ctr,0,811502,S2_115_2_85,1,0,East,2,El Caj TC
115,86442-1111100-0,19080341,El Cajon Transit Ctr,0,811501,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376904,El Cajon Transit Ctr,0,811501,S2_115_2_85,1,0,East,2,El Caj TC
115,86443-0000010-0,19081464,A El Cajon Transit Ctr,0,886402,115_2_82,1,0,East,2,A El Caj TC
115,86485-0000001-0,19094699,A El Cajon Transit Ctr,0,986402,115_2_82,1,0,East,2,A El Caj TC
115,86731-0000010-0,19177245,A El Cajon Transit Ctr,0,886402,115_2_82,1,0,East,2,A El Caj TC
115,86735-0000001-0,19180068,A El Cajon Transit Ctr,0,986402,115_2_82,1,0,East,2,A El Caj TC
115,S2_87164-0000010-0,19346187,A El Cajon Transit Ctr,0,886402,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87550-0000001-0,19387861,A El Cajon Transit Ctr,0,986402,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87967-0000010-0,19489650,A El Cajon Transit Ctr,0,886402,S2_115_2_86,1,0,East,2,A El Caj TC
115,86442-1111100-0,19080355,El Cajon Transit Ctr,0,811504,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376918,El Cajon Transit Ctr,0,811504,S2_115_2_85,1,0,East,2,El Caj TC
115,86442-1111100-0,19080327,El Cajon Transit Ctr,0,811503,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376890,El Cajon Transit Ctr,0,811503,S2_115_2_85,1,0,East,2,El Caj TC
115,86443-0000010-0,19081472,A El Cajon Transit Ctr,0,886403,115_2_82,1,0,East,2,A El Caj TC
115,86485-0000001-0,19094696,A El Cajon Transit Ctr,0,986403,115_2_82,1,0,East,2,A El Caj TC
115,86731-0000010-0,19177253,A El Cajon Transit Ctr,0,886403,115_2_82,1,0,East,2,A El Caj TC
115,86735-0000001-0,19180065,A El Cajon Transit Ctr,0,986403,115_2_82,1,0,East,2,A El Caj TC
115,S2_87164-0000010-0,19346195,A El Cajon Transit Ctr,0,886403,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87550-0000001-0,19387858,A El Cajon Transit Ctr,0,986403,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87967-0000010-0,19489658,A El Cajon Transit Ctr,0,886403,S2_115_2_86,1,0,East,2,A El Caj TC
115,86442-1111100-0,19080315,El Cajon Transit Ctr,0,811502,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376878,El Cajon Transit Ctr,0,811502,S2_115_2_85,1,0,East,2,El Caj TC
115,86442-1111100-0,19080343,El Cajon Transit Ctr,0,811501,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376906,El Cajon Transit Ctr,0,811501,S2_115_2_85,1,0,East,2,El Caj TC
115,86443-0000010-0,19081473,A El Cajon Transit Ctr,0,886401,115_2_82,1,0,East,2,A El Caj TC
115,86485-0000001-0,19094694,A El Cajon Transit Ctr,0,986401,115_2_82,1,0,East,2,A El Caj TC
115,86731-0000010-0,19177254,A El Cajon Transit Ctr,0,886401,115_2_82,1,0,East,2,A El Caj TC
115,86735-0000001-0,19180063,A El Cajon Transit Ctr,0,986401,115_2_82,1,0,East,2,A El Caj TC
115,S2_87164-0000010-0,19346196,A El Cajon Transit Ctr,0,886401,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87550-0000001-0,19387856,A El Cajon Transit Ctr,0,986401,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87967-0000010-0,19489659,A El Cajon Transit Ctr,0,886401,S2_115_2_86,1,0,East,2,A El Caj TC
115,86442-1111100-0,19080357,El Cajon Transit Ctr,0,811504,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376920,El Cajon Transit Ctr,0,811504,S2_115_2_85,1,0,East,2,El Caj TC
115,86442-1111100-0,19080329,El Cajon Transit Ctr,0,811503,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376892,El Cajon Transit Ctr,0,811503,S2_115_2_85,1,0,East,2,El Caj TC
115,86443-0000010-0,19081475,A El Cajon Transit Ctr,0,886402,115_2_82,1,0,East,2,A El Caj TC
115,86485-0000001-0,19094692,A El Cajon Transit Ctr,0,986402,115_2_82,1,0,East,2,A El Caj TC
115,86731-0000010-0,19177256,A El Cajon Transit Ctr,0,886402,115_2_82,1,0,East,2,A El Caj TC
115,86735-0000001-0,19180061,A El Cajon Transit Ctr,0,986402,115_2_82,1,0,East,2,A El Caj TC
115,S2_87164-0000010-0,19346198,A El Cajon Transit Ctr,0,886402,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87550-0000001-0,19387854,A El Cajon Transit Ctr,0,986402,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87967-0000010-0,19489661,A El Cajon Transit Ctr,0,886402,S2_115_2_86,1,0,East,2,A El Caj TC
115,86442-1111100-0,19080317,El Cajon Transit Ctr,0,811502,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376880,El Cajon Transit Ctr,0,811502,S2_115_2_85,1,0,East,2,El Caj TC
115,86442-1111100-0,19080345,El Cajon Transit Ctr,0,811501,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376908,El Cajon Transit Ctr,0,811501,S2_115_2_85,1,0,East,2,El Caj TC
115,86443-0000010-0,19081474,A El Cajon Transit Ctr,0,886403,115_2_82,1,0,East,2,A El Caj TC
115,86485-0000001-0,19094689,A El Cajon Transit Ctr,0,986403,115_2_82,1,0,East,2,A El Caj TC
115,86731-0000010-0,19177255,A El Cajon Transit Ctr,0,886403,115_2_82,1,0,East,2,A El Caj TC
115,86735-0000001-0,19180058,A El Cajon Transit Ctr,0,986403,115_2_82,1,0,East,2,A El Caj TC
115,S2_87164-0000010-0,19346197,A El Cajon Transit Ctr,0,886403,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87550-0000001-0,19387851,A El Cajon Transit Ctr,0,986403,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87967-0000010-0,19489660,A El Cajon Transit Ctr,0,886403,S2_115_2_86,1,0,East,2,A El Caj TC
115,86442-1111100-0,19080359,El Cajon Transit Ctr,0,811504,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376922,El Cajon Transit Ctr,0,811504,S2_115_2_85,1,0,East,2,El Caj TC
115,86442-1111100-0,19080331,El Cajon Transit Ctr,0,811503,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376894,El Cajon Transit Ctr,0,811503,S2_115_2_85,1,0,East,2,El Caj TC
115,86443-0000010-0,19081178,A El Cajon Transit Ctr,0,886401,115_2_82,1,0,East,2,A El Caj TC
115,86485-0000001-0,19094685,A El Cajon Transit Ctr,0,986401,115_2_82,1,0,East,2,A El Caj TC
115,86731-0000010-0,19176959,A El Cajon Transit Ctr,0,886401,115_2_82,1,0,East,2,A El Caj TC
115,86735-0000001-0,19180054,A El Cajon Transit Ctr,0,986401,115_2_82,1,0,East,2,A El Caj TC
115,S2_87164-0000010-0,19345901,A El Cajon Transit Ctr,0,886401,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87550-0000001-0,19387847,A El Cajon Transit Ctr,0,986401,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87967-0000010-0,19489364,A El Cajon Transit Ctr,0,886401,S2_115_2_86,1,0,East,2,A El Caj TC
115,86442-1111100-0,19080319,El Cajon Transit Ctr,0,811502,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376882,El Cajon Transit Ctr,0,811502,S2_115_2_85,1,0,East,2,El Caj TC
115,86442-1111100-0,19080347,El Cajon Transit Ctr,0,811501,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376910,El Cajon Transit Ctr,0,811501,S2_115_2_85,1,0,East,2,El Caj TC
115,86443-0000010-0,19081181,A El Cajon Transit Ctr,0,886402,115_2_82,1,0,East,2,A El Caj TC
115,86485-0000001-0,19094688,A El Cajon Transit Ctr,0,986402,115_2_82,1,0,East,2,A El Caj TC
115,86731-0000010-0,19176962,A El Cajon Transit Ctr,0,886402,115_2_82,1,0,East,2,A El Caj TC
115,86735-0000001-0,19180057,A El Cajon Transit Ctr,0,986402,115_2_82,1,0,East,2,A El Caj TC
115,S2_87164-0000010-0,19345904,A El Cajon Transit Ctr,0,886402,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87550-0000001-0,19387850,A El Cajon Transit Ctr,0,986402,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87967-0000010-0,19489367,A El Cajon Transit Ctr,0,886402,S2_115_2_86,1,0,East,2,A El Caj TC
115,86442-1111100-0,19080361,El Cajon Transit Ctr,0,811504,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376924,El Cajon Transit Ctr,0,811504,S2_115_2_85,1,0,East,2,El Caj TC
115,86442-1111100-0,19080333,El Cajon Transit Ctr,0,811503,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376896,El Cajon Transit Ctr,0,811503,S2_115_2_85,1,0,East,2,El Caj TC
115,86443-0000010-0,19081197,A El Cajon Transit Ctr,0,886403,115_2_82,1,0,East,2,A El Caj TC
115,86485-0000001-0,19094684,A El Cajon Transit Ctr,0,986403,115_2_82,1,0,East,2,A El Caj TC
115,86731-0000010-0,19176978,A El Cajon Transit Ctr,0,886403,115_2_82,1,0,East,2,A El Caj TC
115,86735-0000001-0,19180053,A El Cajon Transit Ctr,0,986403,115_2_82,1,0,East,2,A El Caj TC
115,S2_87164-0000010-0,19345920,A El Cajon Transit Ctr,0,886403,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87550-0000001-0,19387846,A El Cajon Transit Ctr,0,986403,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87967-0000010-0,19489383,A El Cajon Transit Ctr,0,886403,S2_115_2_86,1,0,East,2,A El Caj TC
115,86442-1111100-0,19080349,El Cajon Transit Ctr,0,811501,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376912,El Cajon Transit Ctr,0,811501,S2_115_2_85,1,0,East,2,El Caj TC
115,86443-0000010-0,19081439,A El Cajon Transit Ctr,0,886401,115_2_82,1,0,East,2,A El Caj TC
115,86731-0000010-0,19177220,A El Cajon Transit Ctr,0,886401,115_2_82,1,0,East,2,A El Caj TC
115,S2_87164-0000010-0,19346162,A El Cajon Transit Ctr,0,886401,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87967-0000010-0,19489625,A El Cajon Transit Ctr,0,886401,S2_115_2_86,1,0,East,2,A El Caj TC
115,86442-1111100-0,19080335,El Cajon Transit Ctr,0,811503,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376898,El Cajon Transit Ctr,0,811503,S2_115_2_85,1,0,East,2,El Caj TC
115,86443-0000010-0,19081213,A El Cajon Transit Ctr,0,886402,115_2_82,1,0,East,2,A El Caj TC
115,86731-0000010-0,19176994,A El Cajon Transit Ctr,0,886402,115_2_82,1,0,East,2,A El Caj TC
115,S2_87164-0000010-0,19345936,A El Cajon Transit Ctr,0,886402,S2_115_2_86,1,0,East,2,A El Caj TC
115,S2_87967-0000010-0,19489399,A El Cajon Transit Ctr,0,886402,S2_115_2_86,1,0,East,2,A El Caj TC
115,86442-1111100-0,19080307,El Cajon Transit Ctr,0,887502,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376870,El Cajon Transit Ctr,0,887502,S2_115_2_85,1,0,East,2,El Caj TC
115,86442-1111100-0,19080363,El Cajon Transit Ctr,0,884802,115_2_81,1,0,East,2,El Caj TC
115,S2_87535-1111100-0,19376926,El Cajon Transit Ctr,0,884802,S2_115_2_85,1,0,East,2,El Caj TC
115,86442-1111100-0,19080308,SDSU,1,811502,115_3_80,1,0,West,2,SDSU
115,S2_87535-1111100-0,19376871,SDSU,1,811502,S2_115_3_80,1,0,West,2,SDSU
115,86442-1111100-0,19080336,SDSU,1,811501,115_3_77,1,0,West,2,SDSU
115,S2_87535-1111100-0,19376899,SDSU,1,811501,S2_115_3_77,1,0,West,2,SDSU
115,86443-0000010-0,19081450,A SDSU,1,886401,115_3_76,1,0,West,2,A SDSU
115,86485-0000001-0,19094707,A SDSU,1,986401,115_3_76,1,0,West,2,A SDSU
115,86731-0000010-0,19177231,A SDSU,1,886401,115_3_76,1,0,West,2,A SDSU
